name,rating,address,total reviews,cuisine,price,neighborhood,website,email,phone,review rating,review description,review dine date
Piatti - Denver,4.4,"190 Saint Paul Street Denver, CO  80206 ",216,Italian,$30 and under,Cherry Creek,http://www.piatti.com/loca11.html,"",(303) 321-1919,4.4 / 5,"Modern Italian as it should be. Excellent veal saltimboca and daily seafood stew. Attentive, well-informed servers, good wine list at fair prices.",07/19/2012
pinocchios Italian Eatery,4.0,"211 N. Public Rd #110 Lafayette, CO  80026",30,Italian,$30 and under,Lafayette,http://www.pinocchios-lafayette.com,info@pinocchios-lafayette.com,(303) 664-1234,4 / 5,"This is the second time we have been to this resaurant, and everything was great! It is such a great local Italian restaurant. The service is GREAT, and the food is yummy! We haven't disliked anything there. I definitely recommend this place.",07/14/2012
Pinon's Restaurant,4.8,"105 South Mill Street Aspen, CO  81611 ",5,American,$31 to $50,Aspen,http://www.pinons.net,Pinons@sopris.net,(970) 920-2021,4.8 / 5,"This was our 4th visit to Pinion's and, as always, it was perfection. We realized just how great the service and ambiance are at Pinion's when we dined at Ellina restaurant tonight - which was a complete disaster (I will post that review later tonight). We highly recommend Pinion's for excellent food, service, and ambiance - don't miss it when you travel to Aspen!",07/03/2012
Pizza Republica,4.2,"5375 Landmark Place #113 Greenwood Village, CO  80111 ",84,Italian,$30 and under,Tech Center / Greenwood Village,http://www.pizzarepublica.com,info@pizzarepublica.com,(720) 489-2030,4.2 / 5,"Excellent, as always! We brought friends from Wyoming; and I know they will go back during their next visit to Denver!",07/16/2012
Pizza Street,4.0,"1600 Champa Street #110 Denver, CO  80202",3,Italian,$30 and under,Downtown/LoDo,http://www.pizzastreet.com,info@pizzastreet.com,(303) 645-4545,4 / 5,"This place is in a convenient location to the 16th street mall without being right on the mall. It was a good place to take the kids, and the pizza was delicious. There were no other diners in the restaurant with us, as we went at an unusual time to accommodate another commitment, yet the service was slow because they ""had a lot of deliveries."" We will go back though, because it is overall a great pizza place, with a fun atmosphere and reasonable prices.",07/01/2012
Pizzeria Basta,4.5,"3601 Arapahoe Ave Boulder, CO  80303 ",25,Pizzeria,$30 and under,Boulder,http://www.pizzeriabasta.com,info@pizzeriabasta.com,(303) 997-8775,4.5 / 5,"We love having Friday lunch at Pizzeria Basta. The little romaine and lemon salad is lovely along with a delicious pizza. Service is always very good. We were motivated to go for dinner based on an extremely positive review in the Daily Camera. Unfortunately, we did not find the dinner exceptional. The steak had no finish to speak of, and the Burrata appetizer was good, but not outstanding. The competition in Boulder is stiff. We'll stick with lunch at Basta.",07/17/2012
Pizzeria Locale,4.4,"1730 Pearl Street Boulder, CO  80302 ",98,Italian,$30 and under,Boulder,http://www.pizzerialocale.com,info@pizzerialocale.com,(303) 442-3003,4.4 / 5,"I was told by my son and my wife that the food was great, the pizza especially tasty. I thought initially just another pizza place with a wood burning oven. Well, it was so much more than that. The pizza was outstanding; the crust and the flavors were exceedingly good. The dessert, chocolate cake, cassita(sp) which we normally do not order, was also outstanding. Good wine, good food, good service and good ambience, what more can you ask for? Price! Well worth the cost.",07/18/2012
Plato's Restaurant,4.2,"845 Meadows Road Aspen, CO  81611 ",6,International,$30 and under,Aspen,http://www.dolce-aspen-hotel.com/,Platos@aspenmeadows.com,(970) 925-4240,4.1 / 5,"Very nice restaurant, especially to go to after a performance at the Benedict tent.",07/06/2012
Polished Tavern,3.8,"1512 Larimer St R35 Denver, CO  80202",11,Polish,$30 and under,Downtown/LoDo,http://www.polishedtavern.com,info@polishedtavern.com,(303) 534-5082,3.8 / 5,"The bar looks very fun and lively. We went for lunch, but it appears like it would be a good night out spot. The food was excellent, including my friend's birthday dessert. The drink menu was also unique and good.",05/01/2012
Prima,3.8,"1100 Fourteenth Street Denver, CO  80202 ",94,Italian,$30 and under,Downtown/LoDo,http://www.ktrg.net,"",(303) 228-0770,3.8 / 5,"Wonderful food. I had the handmade ravioli with the soft egg inside. Delicious. It was quite noisy - had trouble hearing my friend. Service was slow, and we had to flag down another waiter to get ours to come to the table.",07/18/2012
Prime Steakhouse,4.2,"1480 Arapahoe Street Denver, CO  80202 ",38,Steakhouse,$31 to $50,Downtown/LoDo,http://primesteakhousedenver.com/,5280steakhouse@aol.com,(303) 844-5280,4.2 / 5,The Meal was Good the Gelato Was Great!A great Dining experience.,06/30/2012
The Pullman,4.4,"330 7th St Glenwood Springs, CO  81601 ",92,American,$30 and under,Glenwood Springs,http://www.thepullmangws.com,eat@thepullmangws.com,(970) 230-9234,4.4 / 5,"Great spot in Glenwood Springs--service was fantastic, very friendly and attentive but not overly so, got on well with kids. Wonderful to have well prepared and tasty food with a good kids' menu that goes beyond standard fare (though includes it as well).",06/24/2012
Q's Restaurant,4.1,"2115 13th Street Boulder, CO  80302 ",93,Contemporary American,$31 to $50,Boulder,http://www.qsboulder.com,contactus@qsboulder.com,(303) 442-4880,4.1 / 5,The food was over priced for what you got--we waited 15 minutes before we got water or anyone came to our table and the noise level was too much--for the cost I would definately go else where,07/17/2012
The Rackhouse Pub,4.2,"208 S. Kalamath St Denver, CO  80223 ",25,American,$30 and under,Wash Park,http://www.rackhousepub.com,RackhousePub@gmail.com,(720) 570-7824,4.2 / 5,"Horrible location, wonderful food!",07/09/2012
Ranch House Restaurant at Devil's Thumb Ranch,4.3,"3530 County Road 83 Tabernash, CO  80478 ",28,American,$31 to $50,Winter Park/Granby/Grand Lake ,http://www.devilsthumbranch.com,"",(970) 726-7002,4.3 / 5,"My wife and returned to Ranch House Restaurant once again for a wonderful anniversary dinner, and we enjoyed it just as much as our prior trips. Our waitress recommended several items and all of them were excellent.",07/18/2012
Randolph's at Warwick Denver Hotel,3.7,"1776 Grant Street Denver, CO  80203 ",43,American,$30 and under,Uptown,http://www.randolphsdenver.com,randolphsdenver@warwickhotels.com,(303) 318-7272,3.7 / 5,We were traveling and it was a great break.,05/19/2012
The Red Claw,4.5,"472 S. Federal Blvd Denver, CO  80219 ",6,Seafood,$30 and under,Downtown/LoDo,http://www.theredclawdenver.com,theredclawdenver@gmail.com,(720) 328-3620,4.5 / 5,This place rocks! A little Asian a little southern! So yummy! Go during college football season! They have great sport bar atmosphere!,07/07/2012
Red Square Euro Bistro,4.3,"1512 Larimer Street Denver, CO  80202 ",66,European,$30 and under,Downtown/LoDo,http://www.redsquarebistro.com,info@redsquarebistro.com,(303) 595-8600,4.3 / 5,"Wood floor, high ceilings and windows. A family with a young son, about 4, was sitting across from us. The child was loud and disruptive for us to have a pleasant dining experience.",07/18/2012
The Restaurant at The St. Regis Aspen Resort,4.5,"315 East Dean Street Aspen, CO  81611 ",2,Contemporary American,$31 to $50,Aspen,http://www.stregisaspen.com/,aspen.fb@stregis.com,(970) 920-7356,3.7 / 5,"Beautiful restaurant, great staff and great presentation. The food is outstanding.",05/05/2012
Restaurant Kevin Taylor,4.4,"1106 Fourteenth Street Denver, CO  80202 ",77,French,$31 to $50,Downtown/LoDo,http://www.ktrg.net,restaurantkevintaylor@ktrg.net,(303) 820-2600,4.4 / 5,Excellent food and service. We couldn't sit in main dining room due to a party and the upstairs had less ambiance. Food really is amazing and only complaint was the pork belly wrapped pork was short on pork belly.,07/20/2012
Rev,5.0,"568 Mountain Village Blvd Telluride, CO  81435 ",3,Contemporary American,$31 to $50,Telluride,http://www.hotelmadelinetelluride.com,jklein@hotelmadelinetelluride.com,(970) 369-8989,3.7 / 5,"Having had snacks in the bar area two days before, we had a chance to look at the restaurant dinner menu and really liked the offerings. We booked through Open Table but saw that there were two not so great reviews mainly because of service. Admiditly we went during a slow night however service was excellent and there were no service issues as we're stated by earlier reviews. But of greater importance was the outstanding food from apps to main course to desert. An example I had venison which I often try whenever it is on a menue. This entree was the best venison I have had. All the food was top rate and not only do I think this is the best restaurant in Telluride but one of our top for all restaurants. A must try experience.",01/09/2012
Rex's American Grill and Bar,4.1,"3190 S. Lincoln Ave Steamboat Springs, CO  80487 ",7,American,$30 and under,Steamboat Springs,http://www.rexsgrill.com,Nick@rexsgrill.com,(970) 870-0438,4 / 5,"The place was packed, and that certainly added to the problems with the service. 2 days later I don't remember what I ate there, but I sure remember how slow, inattentive and mediocre the service was.",07/06/2012
Rialto Cafe,3.8,"934 Sixteenth Street Denver, CO  80202 ",190,American,$30 and under,Downtown/LoDo,http://www.rialtocafe.com,cmullins@rialtocafe.com,(303) 893-2233,3.8 / 5,Loved the ahi tuna appetizer. Memorable and we have told many others about how delicious it was. I would go back again just for that!! I also had the halibut and it was devine. Overall a wonderful night out.,07/19/2012
Rice Bistro and Sushi,4.3,"5922 S. Holly St. Greenwood Village, CO  80111 ",65,Asian,$30 and under,Tech Center / Greenwood Village,http://www.ricebistrodenver.com,info@ricebistrodenver.com,(303) 221-1430,4.4 / 5,I was embarrassed by how immodestly the hostess'es were dressed. It really spoil'd the mood for me,07/14/2012
Riffs,4.1,"1115 Pearl St. Boulder, CO  80302 ",95,American,$30 and under,Boulder,http://www.riffsboulder.com,info@riffsboulder.com,(303) 440-6699,4.1 / 5,Best meal and dining experience we've had in a long time in Boulder! The scallops were prepared to perfection and the brussel srpout salad was unparalleled! Thanks for a wondeful evening and we had great service with Matthew.,07/19/2012
Rio Del Sol,3.7,"28215 Hwy 74 Evergreen, CO  80439 ",6,Mexican,$30 and under,Evergreen,http://www.riodelsol.info,contact@riodelsol.info,(303) 670-3000,3.7 / 5,"We've been coming here for several years. A total of 10-12 visits. We love the food and the margaritas here. Unfortunately, we hate the service. There never seems to be enough wait staff, so the one poor soul working the room gets overwhelmed. Orders get forgotten, and you wait and wait for service. But everyone is very friendly and apologetic. We always hear ""sorry, it's really crazy tonight"". If you are a stickler for good service, stay away. If not, good place to sip margaritas and wonder if your order is ever going to come.",05/13/2012
Rio Grande Mexican Restaurant - Lone Tree,4.1,"9535 Park Meadows Dr Lone Tree, CO  80124 ",18,Mexican,$30 and under,Highlands Ranch/Lone Tree/Parker,http://riograndemexican.com/details/locations.aspx?id=1&loc=6,sabrina@riograndemexican.com,(303) 799-4999,4.1 / 5,"There were 6 of us, we had a great time, our waiter was fun and very efficient. Service was fast and food was good",07/05/2012
Rioja,4.5,"1431 Larimer Street Denver, CO  80202 ",606,Mediterranean,$30 and under,Downtown/LoDo,http://www.riojadenver.com,reply@riojadenver.com,(303) 820-2282,4.5 / 5,"Wow, what a great find! Our last night in Denver and we were so pleased we picked Rioja. The unique bread basket, appetizer special, Strawberry Soup ( we shared and they portioned it into two bowls), and our entrees- hubby had Lamb and I had Salmon, were perfectly prepared. And the dessert list was eclectic and enticing. Portions for dessert are just the right size for 2 and did not overwhelm our palates or stomaches! Our waiter and supporting wait staff were on top of our every need. Don't pass by Rioja- add it to your dining list!",07/18/2012
Ristorante Ti Amo,4.4,"40928 Hwy 6 &amp; 24 Bldg B # A Vail, CO  81620",43,Italian,$30 and under,Vail,http://Tiamovail.com,snegler@yahoo.com,(970) 845-8153,4.4 / 5,Ti Amo is one of my absolute favorite restaurants in the Valley. True Italian food that is consistently great.,07/11/2012
Rivers Restaurant,4.1,"2525 S. Grand Ave. Glenwood Springs, CO  81601 ",32,American,$30 and under,Glenwood Springs,http://www.theriversrestaurant.com,rivers@rof.net,(970) 928-8813,4.2 / 5,What a pleasant surprise to find a restaurant of this quality in a quite residential area. A must visit when in Glenwood Springs!,07/13/2012
Rock Bottom Brewery - Centerra Promenade,4.5,"6025 Sky Pond Drive Loveland, CO  80538 ",24,Contemporary American,$30 and under,Loveland,http://www.rockbottom.com,centerra@rockbottom.com,(970) 622-2077,4.4 / 5,"Service & food were very, very good. Love this restaurant & will return. Good value.",06/30/2012
