Senor Frog's Las Vegas,http://www.opentable.com/senor-frogs-las-vegas?scpref=109&tab=2,3,"3300 Las Vegas Blvd South Las Vegas, NV  89109 ",48,International,$30 and under,The Strip,http://www.senorfrogs.com,joe@frogslasvegas.com,(702) 894-7777,3 out of 5,Great place to go for a 21 st birthday party.,7/21/12,http://www.pickgrapevine.com/wantmore/2713,2713
Sutter's Mill,http://www.opentable.com/sutters-mill?scpref=109&tab=2,4.5,"3885 Cochran St. Simi Valley, CA  93063 ",19,Steakhouse,$30 and under,Simi Valley,http://www.sutters4dining.com/,joe@sutters4dining.com,(805) 320-6675,4.5 out of 5,"This place has history. Founded in 1958 by the current owner's parents, they felt that Sutter had found gold in California, and they would too with this restaurant A perennial San Fernando Valley landmark, they did land office business from local fans for generations. Then the son moved the business up to Simi Valley.The Valley's loss is our gain.They are old school in every sense of the word. That means the menu is filled with comfort food you'd expect at mom & dad's steakhouse. Having said that, know their suppliers are the absolute best. The beef, the vegetables, everything starts with great ingredients. The chefs have stayed loyal to lessons learned over seven decades.",7/13/12,http://www.pickgrapevine.com/wantmore/2714,2714
The Cantina - Mill Valley,http://www.opentable.com/the-cantina-mill-valley?scpref=109&tab=2,3.6,"651 E Blithedale Ave Mill Valley, CA  94941 ",30,Mexican,$30 and under,Mill Valley,http://www.thecantina.com,joe@thecantina.com,(415) 381-1070,3.6 out of 5,"The food here is decent American-Mexican. Their self-described 'spicy' beans option aren't spicy at all. So if you want spicy, you'll have to add it yourself! We were there on a Saturday night and it was packed -- and quite noisy, with several large parties. But the price is certainly right and the margaritas are great!",7/14/12,http://www.pickgrapevine.com/wantmore/2715,2715
Braza Dancante,http://www.opentable.com/braza-dancante?scpref=109&tab=2,4.1,"190 E. Stacy Rd Ste 1000 Allen, TX  75002 ",42,Brazilian Steakhouse,$31 to $50,Allen,http://www.brazadancante.com,JoeChavez@brazadancante.com,(972) 678-4778,4.1 out of 5,The food was pretty good but the service horrible.,7/15/12,http://www.pickgrapevine.com/wantmore/2716,2716
Soprano's - Costa Mesa,http://www.opentable.com/sopranos-costa-mesa?scpref=109&tab=2,3.8,"2400 Newport Blvd. Costa Mesa, CA  92627 ",13,Italian,$30 and under,Costa Mesa,http://www.sopranosoc.com,joeciao@aol.com,(949) 645-8515,3.8 out of 5,Food was outstanding and at a very dood price. Everything was fresh and had wonderful flavor. This is a great find!,7/8/12,http://www.pickgrapevine.com/wantmore/2717,2717
"Joe's Seafood, Prime Steak & Stone Crab - LV",http://www.opentable.com/joes-seafood-prime-steak-and-stone-crab-las-vegas?scpref=109&tab=2,4.5,"3500 Las Vegas Blvd South Las Vegas, NV  89109 ",704,Seafood,$50 and over,Caesars Palace,http://www.joes.net,joesvegas@leye.com,(702) 792-9222,4.5 out of 5,"The menu is great for sea food lovers and you can't deny the quality of the crab, lobster and oysters. Unfortunately despite reserving a table for 8.30 we were hurried through our chosen courses within an hour, the service was extremely forced and our waiter although attentive, his small talk was not sincere and he failed to explain the menu to us even though we advised that it was our first time at the restaurant, we overheard other waiters going in to great detail to assist other diners. Great food but sadly the service was very poor and hasn't created a great first impression Joes.",7/20/12,http://www.pickgrapevine.com/wantmore/2718,2718
Johannes,http://www.opentable.com/johannes?scpref=109&tab=2,4.4,"196 South Indian Canyon Palm Springs, CA  92262 ",146,Continental,$30 and under,Palm Springs,http://www.johannesrestaurants.com,johannesps@verizon.net,(760) 778-0017,4.4 out of 5,our waitress was very good and energetic however she constantly interrupted our conversation rather than approach the table and wait for us to end the sentence we were on. She was more mature so I expected that she would have know the proper way to approach a table. Otherwise the evening was very nice and we did not let her bother us although by about the fourth time my guest was getting irritated.,7/21/12,http://www.pickgrapevine.com/wantmore/2719,2719
Escala Provisions Company,http://www.opentable.com/escala-provisions-company?scpref=109&tab=2,3.5,"3551 North Escala Court Park City, UT  84098 ",4,"Global, International",$31 to $50,Park City,http://www.escalalodge.hyatt.com,john.beining@hyatt.com,(435) 940-1234,3.5 out of 5,"Went for the ""Pig Roast"" Buffet dinner. It was awful! The pig was cold, the person serving it did not know how to cut it, so he sort of ""scraped/shredded"" the meat, the sides were inedible, IE: the corn on the cob was old, frozen dried out, no BBQ sauce until we asked, the only bread available were cold hotdog/hamberger buns, hambergers/hotdogs were pre-cooked and sitting in a dish-cold, cole slaw tasted like it had come from an industrial kitchem, pickles were situated right by the dessert, sheet cake and pickle juice had dripped all over the cake (poor food arranging). There was nothing attractive about the food, so after talking with the manager, we left.",7/3/12,http://www.pickgrapevine.com/wantmore/2720,2720
Bistro N,http://www.opentable.com/bistro-n?scpref=109&tab=2,4.3,"8687 North Central Expressway Suite 2000 Dallas, TX  75225",54,Contemporary American,$30 and under,Park Cities,http://www.nordstrom.com,john.carros@nordstrom.com,(214) 231-3810,4.3 out of 5,"There were 4 of us today for a lunch meeting. I'd been there before, but it was late afternoon or evening. A bit loud for a lunch meeting, but the food is worth it! Great salads and our server was unintrusive, which was very good with our meeting going on. I'll keep going and tell my friends as well!",7/18/12,http://www.pickgrapevine.com/wantmore/2721,2721
Morgan's in the Desert,http://www.opentable.com/morgans-in-the-desert?scpref=109&tab=2,4.4,"Waldorf Astoria Laquinta Resort &amp; Spa 49-499 Eisenhower Drive La Quinta, CA  92253",128,American,$31 to $50,La Quinta,http://www.morgansinthedesert.com/,john.healy@laquintaresort.com,(760) 564-4111,4.4 out of 5,"Wonderful musician, Paul Douglas, at the piano bar!",7/14/12,http://www.pickgrapevine.com/wantmore/2722,2722
Pacifico Restaurant & Lounge,http://www.opentable.com/pacifico-restaurant-and-lounge-at-marriott-ventura-beach?scpref=109&tab=2,3.7,"2055 Harbor Blvd Ventura, CA  93001 ",7,Californian,$30 and under,Ventura,http://www.marriott.com/hotels/hotel-information/restaurant/oxrvb-ventura-beach-marriott/,john.lyon@marriott.com,(805) 643-6000,3.7 out of 5,"The hand made pizza is still the best deal. The humus was a little dry this time, so they had to redo it, but still wasn't as good as last time - must be the variation in the chefs. Still this is a great spot and their private dining room is also a great place for a large family or gathering with friends.",7/21/12,http://www.pickgrapevine.com/wantmore/2723,2723
Coral Room Highlands,http://www.opentable.com/coral-room-highlands?scpref=109&tab=2,4.1,"3489 West 32nd Ave Denver, CO  80211 ",75,American,$30 and under,Highlands,http://www.coralroom.com,john@coralroom.com,(303) 433-2535,4.1 out of 5,"Awesome food, goat cheese cheese-cake is a must appetizer. Happy hour with $6 wines, 2 for 1 apps, quiet restaurant, choice of sitting, and excellent service is the value way to go. Definately a new favorite.",7/7/12,http://www.pickgrapevine.com/wantmore/2724,2724
Cypress Grill,http://www.opentable.com/cypress-grill?scpref=109&tab=2,4.3,"4404 W William Cannon Dr., Ste L Austin, TX  78749 ",76,Seafood,$30 and under,South Austin,http://www.cypressgrill.net,john@cypressgrill.net,(512) 358-7474,4.3 out of 5,Great food. Delicious catfish dish and chocolate pecan pie.,7/15/12,http://www.pickgrapevine.com/wantmore/2725,2725
Dipsea Cafe,http://www.opentable.com/dipsea-cafe?scpref=109&tab=2,4.2,"200 Shoreline Hwy Mill Valley, CA  94941 ",14,Greek,$30 and under,Mill Valley,http://www.dipseacafe.com,john@dipseacafe.com,(415) 381-0298,4.2 out of 5,Excellent food and service made our brunch experience a wonderful one. It was nice being at a restaurant where the noise level wasn't so loud. I would recommend to anyone who is looking for a nice place for brunch.,6/16/12,http://www.pickgrapevine.com/wantmore/2726,2726
Ristorante Don Giovanni - Mountain View,http://www.opentable.com/ristorante-don-giovanni-mountain-view?scpref=109&tab=2,4,"235 Castro Street Mountain View, CA  94041 ",72,Italian,$30 and under,Mountain View,http://www.dongiovannis.com,john@dongiovannis.com,(650) 961-9749,4 out of 5,"pasta was thick and rather boring in taste. al dente? nope, unknown. maybe we just had a bad day ... i will give them another chance, but not with company guests!",7/17/12,http://www.pickgrapevine.com/wantmore/2727,2727
Firefly on Paradise,http://www.opentable.com/firefly-on-paradise?scpref=109&tab=2,4.4,"3900 Paradise Rd, Suite A Las Vegas, NV  89109 ",125,Tapas / Small Plates,$30 and under,Near the Strip,http://www.fireflylv.com,john@fireflylv.com,(702) 369-3971,4.4 out of 5,"Excellent tapas, sangria and ambience. Firefly is an great spot for couples and large groups. Plates are infer 10$ and the sangria and mojitos are wonderful! It is located off-strip about a mile from Bally's. We were there with another couple. Check was about 125$ for the table. The Ambience will remind you of the great Cuban cafes of Miami or Tampa. Bottom line - the tapas and sangria were as good as those I enjoyed in Barcelona. 'Nuff said.",7/19/12,http://www.pickgrapevine.com/wantmore/2728,2728
Harbor Grill,http://www.opentable.com/harbor-grill?scpref=109&tab=2,4.2,"34499 Golden Lantern Dana Point, CA  92629 ",84,Seafood,$30 and under,Dana Point,http://www.harborgrill.com,john@harborgrill.com,(949) 240-1416,4.3 out of 5,"Although this place has been a neighborhood favorite for years, my last experience here made me feel like I will wait a while before coming back. My halibut, typically perfectly cooked, arrived overcooked. The service was very slow, even in bringing the check out.",7/17/12,http://www.pickgrapevine.com/wantmore/2729,2729
Suite 1901,http://www.opentable.com/suite-1901?scpref=109&tab=2,3.6,"1901 Central Ave Cheyenne, WY  82001 ",5,Steak,$31 to $50,Cheyenne,http://www.facebook.com/Suite1901,john@suite1901.com,(307) 634-1901,3.6 out of 5,"Could not taste any alcohol in my martini at this ""martini bar"". Food quite expensive per person for Cheyenne, $30/person during happy hour.",7/20/12,http://www.pickgrapevine.com/wantmore/2730,2730
Tavern at Bown Crossing,http://www.opentable.com/tavern-at-bown-crossing?scpref=109&tab=2,4.1,"3111 S. Bown Way Boise, ID  83706 ",50,American,$30 and under,Boise,http://www.tavernatbown.com,john@tavernatbown.com,(208) 345-2277,4.1 out of 5,"My pork sandwich was very tender and extremely tasty. I cleaned my plate. The sweet potatoe fries were excellent, but there weren't very many of them.",6/30/12,http://www.pickgrapevine.com/wantmore/2731,2731
Rok Bistro,http://www.opentable.com/rok-bistro?scpref=109&tab=2,4,"124 S Murphy Ave Sunnyvale, CA  95133 ",115,Contemporary American,$31 to $50,Sunnyvale,http://www.rokbistro.com,johnny@rokbistro.com,(408) 733-7651,4 out of 5,Always been a great experience at the rok! Make sure that you ask the waiter for wild food menu! kangaroo meat roks!,7/13/12,http://www.pickgrapevine.com/wantmore/2732,2732
Up,http://www.opentable.com/up?scpref=109&tab=2,4.1,"3995 Westheimer Road Houston, TX  77027 ",175,American,$50 and over,Galleria / Uptown,http://www.uprestaurant.com,johns@uprestaurant.com,(713) 640-5416,4.1 out of 5,"I was impressed when I got a call back to confirm our reservations-a birthday celebration-and to make sure we were seated where we wanted to sit. In our converstion we discussed seating options and finally determined that a booth was best and available. I confirmed my birthday and was very impressed with the whole, ""we are here to make you happy,"" thing. I even told my husband how impressed I was. When we got there, we were NOT seated in a booth as we had determined earlier on the phone, AND the dessert plate said, ""happy anniversary!"" Really?! I am stunned that after all that, the seating and the dessert were messed up. All that time on perfection and still getting it wrong. A 1st in all my 53 years-specially after confirming!",7/21/12,http://www.pickgrapevine.com/wantmore/2733,2733
Rush Street,http://www.opentable.com/rush-street?scpref=109&tab=2,4,"9546 Washington Blvd. Culver City, CA  90232 ",109,American,$30 and under,Culver City,http://www.rushstreetculvercity.com,joinus@rushstreetculvercity.com,(310) 837-9546,4 out of 5,"Food was delicious and very well prepared. Service was excellent, attentive without hovering. Warm and engaging environment.",7/20/12,http://www.pickgrapevine.com/wantmore/2734,2734
Cafe Japengo,http://www.opentable.com/cafe-japengo?scpref=109&tab=2,4.1,"8960 University Center Lane San Diego, CA  92122 ",125,Asian,$31 to $50,La Jolla / Golden Triangle,http://www.cafejapengo.com,jolla.cafejapengo@hyatt.com,(858) 450-3355,4.1 out of 5,I've been going here for 25 years. It's always been fantastic.,7/18/12,http://www.pickgrapevine.com/wantmore/2735,2735
Nordstrom Bistro N,http://www.opentable.com/nordstrom-bistro-n?scpref=109&tab=2,3.7,"5192 Hidalgo Street Houston, TX  77056 ",30,Contemporary American,$30 and under,Galleria / Uptown,http://www.nordstrom.com,jon-michael.rogers@nordstrom.com,(832) 201-2710,3.7 out of 5,"Although we've been here a few times, and the food and service are always very good, this recent visit was a surprise in terms of the number of families and children. As a result, it was a bit noisier than we prefer.",6/24/12,http://www.pickgrapevine.com/wantmore/2736,2736
fine dining Burgundy,http://www.opentable.com/fine-dining-burgundy?scpref=109&tab=2,3.5,"1006 Kapahulu Ave Honolulu, HI  96816 ",11,French,$31 to $50,Honolulu,http://www.burgundy-hawaii.com,jon@burgundy-hawaii.com,(808) 739-5000,3.5 out of 5,We were suprized with veru fine dinning experience with teasonable price. Service was also excellent !,7/4/12,http://www.pickgrapevine.com/wantmore/2737,2737
Gaia Bistro,http://www.opentable.com/gaia-bistro?scpref=109&tab=2,4.1,"1551 South Pearl St. Denver, CO  80210 ",17,Contemporary American,$30 and under,Wash Park,http://www.gaiabistro.com,jon@gaiabistro.com,(303) 777-5699,4.1 out of 5,"The food was good but nothing outstanding. The pumpkin ravioli didn't have a good flavor. We expected to be a little sweet, but instead it was kinda bland. My side salad was wilted. What also made this experience less than desirable was that we dined there when the temperature outside was about 100 degrees. We decided to sit inside because we thought it would be cooler but we were wrong. There is no A/C and no fans to help cool you down. It was a miserable evening.",6/22/12,http://www.pickgrapevine.com/wantmore/2738,2738
